instance,filesize,timeread,timeub,num_vars,num_cfs,ub_init,domsize_mean,domsize_stddev,domsize_coefvar,domsize_min,domsize_max,arity_mean,arity_stddev,arity_coefvar,arity_min,arity_max,density1,density2,density3,arity4plus
CVPR/GeomSurf-7/gm193.uai,2278415,0.181543,0.004361,633,2814,9278.373668,7,0,0,7,7,1.952380952,0.6324608833,0.3239433792,1,3,1,0.004204411382,1.976743858e-06,0
CVPR/GeomSurf-7/gm194.uai,365891,0.030774,0.000448,226,836,2735.574682,7,0,0,7,7,1.772727273,0.5116094571,0.2886002066,1,3,1,0.01128810226,3.160556258e-06,0
CVPR/GeomSurf-7/gm195.uai,882030,0.071942,0.001244,386,1525,5235.667092,7,0,0,7,7,1.840655738,0.5670049841,0.3080451018,1,3,1,0.006702106184,2.505859857e-06,0
CVPR/GeomSurf-7/gm196.uai,125740,0.01176,0.000189,86,310,1033.484976,7,0,0,7,7,1.75483871,0.4995731789,0.2846832453,1,3,1,0.0292749658,1.6285584e-05,0
CVPR/GeomSurf-7/gm197.uai,672068,0.055137,0.000894,341,1359,4823.430075,7,0,0,7,7,1.810890361,0.5262770114,0.2906178214,1,3,1,0.008055890978,2.137205543e-06,0
CVPR/GeomSurf-7/gm198.uai,498252,0.041818,0.000848,249,988,3487.266059,7,0,0,7,7,1.813765182,0.532099951,0.2933676069,1,3,1,0.01091462625,4.261528286e-06,0
CVPR/GeomSurf-7/gm199.uai,1561527,0.127429,0.002087,604,2514,8261.078581,7,0,0,7,7,1.867939539,0.5753335744,0.308004388,1,3,1,0.004497380646,1.240561109e-06,0
CVPR/GeomSurf-7/gm2.uai,2556740,0.22149,0.003656,638,2979,10595.06962,7,0,0,7,7,1.980194696,0.63885374,0.3226216802,1,3,1,0.004335565912,2.240068696e-06,0
CVPR/GeomSurf-7/gm20.uai,659321,0.054319,0.000915,348,1367,4512.462844,7,0,0,7,7,1.803218727,0.5231060781,0.2900957439,1,3,1,0.007784292292,1.890785546e-06,0
CVPR/GeomSurf-7/gm200.uai,861259,0.071943,0.001126,477,1830,6280.639561,7,0,0,7,7,1.793442623,0.5216206939,0.290848833,1,3,1,0.005522963903,9.179441389e-07,0
CVPR/GeomSurf-7/gm201.uai,727620,0.059402,0.00091,328,1318,4208.189856,7,0,0,7,7,1.834597876,0.5522353092,0.3010116367,1,3,1,0.008204669203,3.145962118e-06,0
CVPR/GeomSurf-7/gm202.uai,1561854,0.123877,0.002117,634,2631,8710.066794,7,0,0,7,7,1.857088559,0.5644562939,0.303946891,1,3,1,0.004333178844,1.017207749e-06,0
CVPR/GeomSurf-7/gm203.uai,313623,0.026835,0.000398,187,684,2452.371578,7,0,0,7,7,1.777777778,0.5245747682,0.2950733071,1,3,1,0.01328273245,5.439284377e-06,0
CVPR/GeomSurf-7/gm204.uai,665214,0.054663,0.000932,444,1673,6247.543025,7,0,0,7,7,1.761506276,0.4851907299,0.2754408181,1,3,1,0.006019563582,5.176110607e-07,0
CVPR/GeomSurf-7/gm205.uai,1132169,0.096449,0.001917,414,1716,6187.431006,7,0,0,7,7,1.881701632,0.5917977782,0.3145013897,1,3,1,0.006380788621,2.995262205e-06,0
CVPR/GeomSurf-7/gm206.uai,1807699,0.146685,0.002484,721,3049,10562.41321,7,0,0,7,7,1.860610036,0.5604662543,0.3012271478,1,3,1,0.003914316536,7.930399386e-07,0
CVPR/GeomSurf-7/gm207.uai,1639049,0.133402,0.002451,739,3071,9736.799398,7,0,0,7,7,1.83458157,0.5371170911,0.2927736221,1,3,1,0.003852345695,5.747033012e-07,0
CVPR/GeomSurf-7/gm208.uai,1261546,0.103351,0.001656,543,2233,7677.16197,7,0,0,7,7,1.844155844,0.5533621673,0.3000625837,1,3,1,0.00507974693,1.224724005e-06,0
CVPR/GeomSurf-7/gm209.uai,1100678,0.089044,0.00127,560,2275,7971.878512,7,0,0,7,7,1.810989011,0.5172731864,0.2856302182,1,3,1,0.005063250703,7.442336775e-07,0
CVPR/GeomSurf-7/gm21.uai,674968,0.055444,0.000864,361,1409,4832.393515,7,0,0,7,7,1.800567779,0.5226994584,0.2902970188,1,3,1,0.007448445676,1.714690871e-06,0
CVPR/GeomSurf-7/gm210.uai,1152386,0.092829,0.001484,601,2378,8436.065885,7,0,0,7,7,1.80529857,0.5223568725,0.2893465276,1,3,1,0.00454520244,6.388906636e-07,0
CVPR/GeomSurf-7/gm211.uai,1155210,0.092347,0.001428,503,2048,6613.726499,7,0,0,7,7,1.841796875,0.5549590829,0.3013139454,1,3,1,0.005409772441,1.414958176e-06,0
CVPR/GeomSurf-7/gm212.uai,1211309,0.09877,0.001535,516,2130,7177.859681,7,0,0,7,7,1.846478873,0.5544521432,0.3002753789,1,3,1,0.005362384285,1.383699406e-06,0
CVPR/GeomSurf-7/gm213.uai,376429,0.03213,0.000612,264,968,3045.581092,7,0,0,7,7,1.752066116,0.4858492052,0.2773007256,1,3,1,0.009793755041,1.319320392e-06,0
CVPR/GeomSurf-7/gm214.uai,2279609,0.180275,0.002628,716,3191,10683.66963,7,0,0,7,7,1.916953933,0.5990153814,0.3124829299,1,3,1,0.003953588311,1.233841194e-06,0
CVPR/GeomSurf-7/gm215.uai,1419196,0.114928,0.001921,678,2795,9938.249573,7,0,0,7,7,1.822898032,0.5260085384,0.2885562051,1,3,1,0.004213452547,5.897745545e-07,0
CVPR/GeomSurf-7/gm216.uai,1156623,0.094824,0.001578,501,2056,6921.923768,7,0,0,7,7,1.842898833,0.5527858008,0.2999545015,1,3,1,0.005497005988,1.424005696e-06,0
CVPR/GeomSurf-7/gm217.uai,854251,0.070056,0.001206,403,1612,5508.402011,7,0,0,7,7,1.825062035,0.5426405284,0.2973271692,1,3,1,0.006715800649,1.862558399e-06,0
CVPR/GeomSurf-7/gm218.uai,850899,0.068381,0.000962,318,1338,4872.975529,7,0,0,7,7,1.87593423,0.5795500305,0.3089394186,1,3,1,0.008610598575,4.771666947e-06,0
CVPR/GeomSurf-7/gm219.uai,1983812,0.159487,0.00241,682,2926,9605.721912,7,0,0,7,7,1.895762133,0.5925048634,0.3125417758,1,3,1,0.004019877617,1.193715824e-06,0
CVPR/GeomSurf-7/gm22.uai,1430804,0.115784,0.002477,372,1726,5546.651106,7,0,0,7,7,1.968134415,0.6310098735,0.3206132004,1,3,1,0.007513839376,6.207842483e-06,0
CVPR/GeomSurf-7/gm220.uai,78076,0.008163,7.9e-05,73,248,863.4736134,7,0,0,7,7,1.705645161,0.4557521998,0.2672022354,1,2,1,0.03329528158,0,0
CVPR/GeomSurf-7/gm221.uai,382383,0.031855,0.000481,234,829,3147.068281,7,0,0,7,7,1.770808203,0.5318034484,0.3003167975,1,3,1,0.01010601225,3.478507252e-06,0
CVPR/GeomSurf-7/gm222.uai,2426474,0.191496,0.002594,365,1915,5749.031972,7,0,0,7,7,2.155091384,0.7157088031,0.332101371,1,3,1,0.006683727232,1.372641472e-05,0
CVPR/GeomSurf-7/gm223.uai,1103057,0.091157,0.001781,472,1950,6302.873217,7,0,0,7,7,1.845641026,0.5530975473,0.2996777486,1,3,1,0.005879124834,1.636572867e-06,0
CVPR/GeomSurf-7/gm224.uai,290992,0.024918,0.000481,238,830,2670.602998,7,0,0,7,7,1.725301205,0.4725841223,0.2739139815,1,3,1,0.01031805127,7.512123064e-07,0
CVPR/GeomSurf-7/gm225.uai,268662,0.023171,0.000336,231,801,2896.946333,7,0,0,7,7,1.717852684,0.4637074536,0.2699343534,1,3,1,0.01063429324,4.109554138e-07,0
CVPR/GeomSurf-7/gm226.uai,1012430,0.082499,0.001335,451,1861,6296.49622,7,0,0,7,7,1.83718431,0.5434712626,0.2958174963,1,3,1,0.006218280365,1.624150682e-06,0
CVPR/GeomSurf-7/gm227.uai,468200,0.039322,0.000652,303,1158,3891.528992,7,0,0,7,7,1.767702936,0.486885071,0.2754337627,1,3,1,0.008972089262,1.234419717e-06,0
CVPR/GeomSurf-7/gm228.uai,392978,0.03307,0.000483,203,793,2493.943451,7,0,0,7,7,1.807061791,0.5308638823,0.2937718483,1,3,1,0.01316880457,6.066337095e-06,0
CVPR/GeomSurf-7/gm229.uai,681792,0.056014,0.001141,304,1232,4039.306134,7,0,0,7,7,1.836850649,0.5511256048,0.3000383319,1,3,1,0.008956487754,3.702662005e-06,0
CVPR/GeomSurf-7/gm23.uai,3123958,0.247451,0.003841,927,4133,13696.84049,7,0,0,7,7,1.932736511,0.61383768,0.3176002918,1,3,1,0.002978790823,8.173578599e-07,0
CVPR/GeomSurf-7/gm230.uai,1756248,0.141794,0.002978,490,2241,7254.757508,7,0,0,7,7,1.948237394,0.6187590818,0.3175994279,1,3,1,0.005746838613,3.198503579e-06,0
CVPR/GeomSurf-7/gm231.uai,3605591,0.28556,0.00397,762,3703,11875.78821,7,0,0,7,7,2.031055901,0.6645672485,0.3272028349,1,3,1,0.003559344832,1.989969284e-06,0
CVPR/GeomSurf-7/gm232.uai,1120912,0.090235,0.001431,353,1538,5195.690105,7,0,0,7,7,1.918075423,0.6086061925,0.3173004488,1,3,1,0.007709889261,5.204767953e-06,0
CVPR/GeomSurf-7/gm233.uai,1203124,0.096253,0.001528,481,1987,6398.89618,7,0,0,7,7,1.86059386,0.5703566809,0.3065455031,1,3,1,0.005639293139,1.844626062e-06,0
CVPR/GeomSurf-7/gm234.uai,1896923,0.151721,0.002253,511,2309,7639.902914,7,0,0,7,7,1.960155912,0.6333910414,0.3231329904,1,3,1,0.005291431641,3.158676609e-06,0
CVPR/GeomSurf-7/gm235.uai,695857,0.057258,0.000884,227,962,3291.938652,7,0,0,7,7,1.910602911,0.6120004436,0.3203179688,1,3,1,0.01157849597,1.221524827e-05,0
CVPR/GeomSurf-7/gm236.uai,1842411,0.145804,0.001961,588,2540,8257.350331,7,0,0,7,7,1.91496063,0.6088686734,0.3179536247,1,3,1,0.004577640255,1.839203974e-06,0
CVPR/GeomSurf-7/gm237.uai,2751317,0.224312,0.007073,971,4158,14007.95352,7,0,0,7,7,1.889129389,0.5864201257,0.31041819,1,3,1,0.002842218141,5.587987615e-07,0
CVPR/GeomSurf-7/gm238.uai,1487301,0.125835,0.002625,832,3322,11150.49078,7,0,0,7,7,1.793497893,0.5017547638,0.2797632302,1,3,1,0.003390261964,2.544195109e-07,0
CVPR/GeomSurf-7/gm239.uai,1527625,0.120465,0.001837,409,1874,6081.315864,7,0,0,7,7,1.960512273,0.6288501086,0.3207580575,1,3,1,0.006771657318,4.932498101e-06,0
CVPR/GeomSurf-7/gm24.uai,169090,0.01483,0.000155,80,301,1012.776676,7,0,0,7,7,1.823920266,0.5696294013,0.3123104732,1,3,1,0.03069620253,5.477117819e-05,0
CVPR/GeomSurf-7/gm240.uai,920033,0.074818,0.001131,313,1316,4098.69458,7,0,0,7,7,1.899696049,0.6044162941,0.3181647372,1,3,1,0.008417301548,5.959629405e-06,0
CVPR/GeomSurf-7/gm241.uai,1082636,0.089963,0.00155,596,2377,8314.664157,7,0,0,7,7,1.796381994,0.5063537756,0.2818742212,1,3,1,0.004706446337,5.317020714e-07,0
CVPR/GeomSurf-7/gm242.uai,726148,0.068003,0.001221,344,1327,4407.161467,7,0,0,7,7,1.823662396,0.5577007654,0.3058136015,1,3,1,0.007398806699,2.725925714e-06,0
CVPR/GeomSurf-7/gm243.uai,1360456,0.108839,0.001732,514,2131,6403.535202,7,0,0,7,7,1.873768184,0.5832978145,0.3112966799,1,3,1,0.005203237233,1.814745129e-06,0
CVPR/GeomSurf-7/gm244.uai,1317515,0.107281,0.001627,605,2503,8357.961482,7,0,0,7,7,1.831002797,0.5346612367,0.2920045986,1,3,1,0.004695966285,8.259652243e-07,0
CVPR/GeomSurf-7/gm245.uai,1503936,0.120483,0.002255,458,1945,5829.531357,7,0,0,7,7,1.929562982,0.6289298572,0.3259441973,1,3,1,0.005570791091,3.36324505e-06,0
CVPR/GeomSurf-7/gm246.uai,1633028,0.131596,0.002205,831,3350,10146.80924,7,0,0,7,7,1.810746269,0.5206233733,0.287518678,1,3,1,0.003366534731,3.445343912e-07,0
CVPR/GeomSurf-7/gm247.uai,1348683,0.108387,0.001548,450,1928,6688.153428,7,0,0,7,7,1.903526971,0.6008534804,0.3156527276,1,3,1,0.006008413759,2.916534097e-06,0
CVPR/GeomSurf-7/gm248.uai,3659146,0.293302,0.004953,895,4246,13701.71722,7,0,0,7,7,1.984455959,0.6370145891,0.3210021298,1,3,1,0.003151987802,1.160225797e-06,0
CVPR/GeomSurf-7/gm249.uai,727393,0.060525,0.001172,412,1551,4782.844984,7,0,0,7,7,1.788523533,0.5244724831,0.2932432665,1,3,1,0.006230364019,1.209919264e-06,0
CVPR/GeomSurf-7/gm25.uai,1986453,0.162387,0.003823,589,2658,9369.704227,7,0,0,7,7,1.931903687,0.6086517459,0.3150528414,1,3,1,0.004795976115,2.006917135e-06,0
CVPR/GeomSurf-7/gm250.uai,1396267,0.112052,0.001716,432,1915,6095.892463,7,0,0,7,7,1.921671018,0.6055662834,0.3151248459,1,3,1,0.006450330841,3.522245604e-06,0
CVPR/GeomSurf-7/gm251.uai,455328,0.037214,0.000465,289,1045,3601.173262,7,0,0,7,7,1.766507177,0.5148770013,0.2914661248,1,3,1,0.008542387543,1.883823831e-06,0
CVPR/GeomSurf-7/gm252.uai,641097,0.052347,0.000837,446,1675,5585.57088,7,0,0,7,7,1.755223881,0.4773320075,0.271949358,1,3,1,0.006010984028,4.08530665e-07,0
CVPR/GeomSurf-7/gm253.uai,1077559,0.086446,0.001295,404,1699,5300.030431,7,0,0,7,7,1.875220718,0.5789859375,0.3087561544,1,3,1,0.006774684913,2.933518047e-06,0
CVPR/GeomSurf-7/gm254.uai,2043674,0.163068,0.002929,536,2421,7471.820385,7,0,0,7,7,1.968608013,0.6406362392,0.325426004,1,3,1,0.004969312317,3.003986682e-06,0
CVPR/GeomSurf-7/gm255.uai,1851217,0.147127,0.002183,516,2306,7279.610181,7,0,0,7,7,1.950997398,0.6293840882,0.3225960674,1,3,1,0.005219387371,2.950427834e-06,0
CVPR/GeomSurf-7/gm256.uai,2683668,0.213771,0.004043,787,3527,11647.70258,7,0,0,7,7,1.935639354,0.6146288959,0.3175327546,1,3,1,0.003524189194,1.153243703e-06,0
CVPR/GeomSurf-7/gm257.uai,2602933,0.208262,0.003129,958,4101,13821.96635,7,0,0,7,7,1.878810046,0.5756093837,0.3063691217,1,3,1,0.002925373525,5.259755861e-07,0
CVPR/GeomSurf-7/gm258.uai,1798864,0.148243,0.002462,681,2895,10134.69,7,0,0,7,7,1.87253886,0.5716282351,0.3052690907,1,3,1,0.004107281679,9.922675642e-07,0
CVPR/GeomSurf-7/gm259.uai,742656,0.061308,0.001237,425,1553,4850.595834,7,0,0,7,7,1.784932389,0.5347953481,0.2996165857,1,3,1,0.005754716981,1.193840309e-06,0
CVPR/GeomSurf-7/gm26.uai,418628,0.034309,0.00045,197,761,2489.578731,7,0,0,7,7,1.825229961,0.5589500961,0.3062354378,1,3,1,0.01294934217,8.500081016e-06,0
CVPR/GeomSurf-7/gm260.uai,380764,0.03202,0.000499,271,991,3164.018341,7,0,0,7,7,1.74974773,0.4837807679,0.2764860098,1,3,1,0.009525761924,1.168537088e-06,0
CVPR/GeomSurf-7/gm261.uai,752726,0.062524,0.001068,433,1667,5224.948568,7,0,0,7,7,1.787042591,0.5110653915,0.2859838898,1,3,1,0.006179967496,9.674882279e-07,0
CVPR/GeomSurf-7/gm262.uai,573361,0.047869,0.000796,379,1466,4726.212326,7,0,0,7,7,1.765347885,0.4768012967,0.2700891426,1,3,1,0.007343189401,6.480308546e-07,0
CVPR/GeomSurf-7/gm263.uai,1077442,0.087642,0.001668,518,2077,6884.084294,7,0,0,7,7,1.821376986,0.5369051553,0.2947798064,1,3,1,0.005272473358,1.063769e-06,0
CVPR/GeomSurf-7/gm264.uai,2013147,0.161803,0.002665,824,3437,11679.07418,7,0,0,7,7,1.855106197,0.5599999185,0.3018694667,1,3,1,0.003372400288,5.848153127e-07,0
CVPR/GeomSurf-7/gm265.uai,1742390,0.141909,0.002183,695,2883,9999.826172,7,0,0,7,7,1.860908776,0.5689455774,0.3057353401,1,3,1,0.003926772127,8.795688102e-07,0
CVPR/GeomSurf-7/gm266.uai,1509863,0.121378,0.002032,728,2964,10505.98438,7,0,0,7,7,1.821187584,0.5295675354,0.2907814329,1,3,1,0.003850688514,5.153031288e-07,0
CVPR/GeomSurf-7/gm267.uai,2781033,0.219815,0.003311,905,3974,13082.76664,7,0,0,7,7,1.908656266,0.5964671669,0.3125063311,1,3,1,0.003088788931,7.33659468e-07,0
CVPR/GeomSurf-7/gm268.uai,2092711,0.168664,0.002857,703,3032,9801.790551,7,0,0,7,7,1.901385224,0.5961381274,0.3135283265,1,3,1,0.003900661795,1.167806559e-06,0
CVPR/GeomSurf-7/gm269.uai,3844988,0.31333,0.004279,1033,4778,15980.35143,7,0,0,7,7,1.958141482,0.6235285393,0.3184287474,1,3,1,0.00273156382,7.578902452e-07,0
CVPR/GeomSurf-7/gm27.uai,689518,0.057295,0.001199,470,1753,6356.651678,7,0,0,7,7,1.757558471,0.4847723104,0.2758214411,1,3,1,0.005616295423,4.362103441e-07,0
CVPR/GeomSurf-7/gm270.uai,951394,0.079439,0.001587,467,1816,5746.67338,7,0,0,7,7,1.816629956,0.5452729257,0.3001562998,1,3,1,0.005583075241,1.324186171e-06,0
CVPR/GeomSurf-7/gm271.uai,1979105,0.158069,0.002333,703,3021,10272.09217,7,0,0,7,7,1.887454485,0.5832639175,0.3090214477,1,3,1,0.00396145133,1.049291537e-06,0
CVPR/GeomSurf-7/gm272.uai,2050642,0.163545,0.002364,673,2968,10254.46048,7,0,0,7,7,1.905997305,0.5921696049,0.3106875353,1,3,1,0.004203371542,1.298342772e-06,0
CVPR/GeomSurf-7/gm273.uai,2567729,0.219556,0.004666,687,3178,10451.92301,7,0,0,7,7,1.959408433,0.6245863799,0.3187627293,1,3,1,0.004101578248,1.728473695e-06,0
CVPR/GeomSurf-7/gm274.uai,759350,0.063824,0.001177,230,1022,3410.054741,7,0,0,7,7,1.927592955,0.6102851974,0.316604808,1,3,1,0.01207518511,1.299051692e-05,0
CVPR/GeomSurf-7/gm275.uai,2117070,0.16825,0.002548,743,3201,9856.063854,7,0,0,7,7,1.890346767,0.5852801579,0.3096152347,1,3,1,0.00374746511,9.595666378e-07,0
CVPR/GeomSurf-7/gm276.uai,548760,0.04558,0.000809,264,1046,3285.798074,7,0,0,7,7,1.821223709,0.5422571917,0.2977433189,1,3,1,0.01015381956,4.23281959e-06,0
CVPR/GeomSurf-7/gm277.uai,1044193,0.085684,0.001569,494,1934,7057.946429,7,0,0,7,7,1.824198552,0.55149862,0.30232379,1,3,1,0.00528040338,1.28523265e-06,0
CVPR/GeomSurf-7/gm278.uai,1065734,0.088533,0.001674,675,2597,8075.426828,7,0,0,7,7,1.771274548,0.4886612208,0.2758811283,1,3,1,0.004046598527,2.645490981e-07,0
CVPR/GeomSurf-7/gm279.uai,642242,0.052391,0.000851,319,1194,3890.473099,7,0,0,7,7,1.813232831,0.5591862067,0.3083918387,1,3,1,0.007679264999,2.985342528e-06,0
CVPR/GeomSurf-7/gm28.uai,1675890,0.134956,0.002102,749,3104,10491.6968,7,0,0,7,7,1.836340206,0.5405171328,0.2943447685,1,3,1,0.003773302014,5.75854845e-07,0
CVPR/GeomSurf-7/gm280.uai,472522,0.038681,0.00059,275,972,3320.084857,7,0,0,7,7,1.779835391,0.5451665409,0.3063016634,1,3,1,0.008440610484,2.965404425e-06,0
CVPR/GeomSurf-7/gm281.uai,2800692,0.220587,0.00349,767,3479,11832.37942,7,0,0,7,7,1.954584651,0.627258638,0.3209165885,1,3,1,0.003579440429,1.354976378e-06,0
CVPR/GeomSurf-7/gm282.uai,1160976,0.097996,0.002036,534,2145,7266.404849,7,0,0,7,7,1.83030303,0.547181932,0.2989570158,1,3,1,0.005062855296,1.122713185e-06,0
CVPR/GeomSurf-7/gm283.uai,1131143,0.0909,0.001567,507,2044,7070.175508,7,0,0,7,7,1.835616438,0.5519787937,0.3007048652,1,3,1,0.005324664188,1.319915887e-06,0
CVPR/GeomSurf-7/gm284.uai,912136,0.073997,0.001348,363,1504,4541.202942,7,0,0,7,7,1.861702128,0.5703407684,0.3063544699,1,3,1,0.007503462551,3.267452634e-06,0
CVPR/GeomSurf-7/gm285.uai,510920,0.042062,0.000633,300,1124,3646.842741,7,0,0,7,7,1.78202847,0.5180006862,0.2906803651,1,3,1,0.008573021182,2.057566983e-06,0
CVPR/GeomSurf-7/gm286.uai,1450485,0.117604,0.001973,527,2250,7586.244996,7,0,0,7,7,1.882222222,0.5803404705,0.3083272866,1,3,1,0.005270524744,1.800303097e-06,0
CVPR/GeomSurf-7/gm287.uai,574178,0.047507,0.000987,336,1253,4383.465038,7,0,0,7,7,1.782122905,0.5205432986,0.2920916942,1,3,1,0.007587064677,1.675752972e-06,0
CVPR/GeomSurf-7/gm288.uai,1335981,0.106268,0.001729,460,2003,6286.293927,7,0,0,7,7,1.894658013,0.5855528261,0.3090546273,1,3,1,0.006128635029,2.574917696e-06,0
CVPR/GeomSurf-7/gm289.uai,1605543,0.128936,0.002536,497,2190,7687.288023,7,0,0,7,7,1.921917808,0.6080314614,0.3163670469,1,3,1,0.005545368988,2.671617847e-06,0
CVPR/GeomSurf-7/gm29.uai,721408,0.05893,0.000889,212,941,2911.150054,7,0,0,7,7,1.936238045,0.6186735345,0.3195234884,1,3,1,0.01289904319,1.618102307e-05,0
CVPR/GeomSurf-7/gm290.uai,2761770,0.235211,0.003304,836,3729,12025.99972,7,0,0,7,7,1.927058193,0.608370994,0.3156993372,1,3,1,0.003336389422,9.687691499e-07,0
CVPR/GeomSurf-7/gm291.uai,1364302,0.110207,0.001735,446,1939,6320.047491,7,0,0,7,7,1.908200103,0.5998364993,0.3143467492,1,3,1,0.006172217464,3.041283839e-06,0
CVPR/GeomSurf-7/gm292.uai,2325297,0.185885,0.00268,782,3394,10838.38907,7,0,0,7,7,1.90070713,0.5930103338,0.3119945858,1,3,1,0.003548143078,9.341306485e-07,0
CVPR/GeomSurf-7/gm293.uai,1448559,0.116145,0.001876,481,2047,6661.679246,7,0,0,7,7,1.905227162,0.6051456883,0.3176239036,1,3,1,0.00553967429,2.595135685e-06,0
CVPR/GeomSurf-7/gm294.uai,483072,0.0401,0.000683,162,703,2315.158667,7,0,0,7,7,1.901849218,0.5942201411,0.3124433502,1,3,1,0.01717659689,2.228548424e-05,0
CVPR/GeomSurf-7/gm295.uai,2374936,0.188562,0.002566,525,2539,8413.382975,7,0,0,7,7,2.015754234,0.6550226555,0.3249516456,1,3,1,0.005267175573,3.926957206e-06,0
CVPR/GeomSurf-7/gm296.uai,1634096,0.128096,0.001972,562,2419,8238.698736,7,0,0,7,7,1.895411327,0.5908699963,0.311737082,1,3,1,0.004909890194,1.750133894e-06,0
CVPR/GeomSurf-7/gm297.uai,833663,0.068277,0.001044,384,1523,4854.075384,7,0,0,7,7,1.829940906,0.5525293685,0.3019383668,1,3,1,0.006894582245,2.224931536e-06,0
CVPR/GeomSurf-7/gm298.uai,482602,0.052138,0.000612,273,1073,3623.476469,7,0,0,7,7,1.791239515,0.5064703907,0.2827485584,1,3,1,0.01011366085,2.434979101e-06,0
CVPR/GeomSurf-7/gm299.uai,890911,0.086803,0.001602,242,1099,3534.628773,7,0,0,7,7,1.957233849,0.6291305661,0.3214386296,1,3,1,0.01135077672,1.393127808e-05,0
CVPR/GeomSurf-7/gm3.uai,1492998,0.119222,0.002322,301,1499,4800.343843,7,0,0,7,7,2.044029353,0.6661019714,0.325876911,1,3,1,0.009202657807,1.359274362e-05,0
CVPR/GeomSurf-7/gm30.uai,1221263,0.099146,0.001972,421,1804,5665.786775,7,0,0,7,7,1.895232816,0.5924501917,0.3126002181,1,3,1,0.006509444633,3.131429047e-06,0
CVPR/GeomSurf-7/gm300.uai,415616,0.034531,0.000625,164,683,2123.294073,7,0,0,7,7,1.863836018,0.5705520555,0.3061170887,1,3,1,0.0167589406,1.639501739e-05,0
CVPR/GeomSurf-7/gm31.uai,459708,0.038416,0.000646,250,941,3320.931622,7,0,0,7,7,1.795961743,0.5344901875,0.2976066665,1,3,1,0.0101686747,3.756963337e-06,0
CVPR/GeomSurf-7/gm32.uai,201035,0.017399,0.00026,100,395,1277.176977,7,0,0,7,7,1.815189873,0.5360636198,0.2953209621,1,3,1,0.02707070707,2.782931354e-05,0
CVPR/GeomSurf-7/gm33.uai,2429888,0.192826,0.002821,505,2471,7915.400473,7,0,0,7,7,2.036017807,0.6659293689,0.3270744326,1,3,1,0.005390539054,4.639770992e-06,0
CVPR/GeomSurf-7/gm34.uai,1436116,0.11725,0.001936,604,2501,8584.153551,7,0,0,7,7,1.849260296,0.5563673559,0.300859407,1,3,1,0.004585241563,1.035321219e-06,0
CVPR/GeomSurf-7/gm35.uai,1539204,0.125169,0.002298,711,2924,9707.67043,7,0,0,7,7,1.829685363,0.5357223126,0.2927947742,1,3,1,0.00396188665,5.951211964e-07,0
CVPR/GeomSurf-7/gm36.uai,1222229,0.099331,0.001432,537,2199,7828.041146,7,0,0,7,7,1.83992724,0.5501888503,0.2990275041,1,3,1,0.005131465577,1.201375777e-06,0
CVPR/GeomSurf-7/gm37.uai,338543,0.028965,0.00046,184,724,2511.107687,7,0,0,7,7,1.798342541,0.5157170771,0.2867735513,1,3,1,0.01490852934,6.200736778e-06,0
CVPR/GeomSurf-7/gm38.uai,731218,0.060745,0.001084,408,1601,5185.596101,7,0,0,7,7,1.793254216,0.5100900372,0.2844493729,1,3,1,0.006720624368,1.142115747e-06,0
CVPR/GeomSurf-7/gm39.uai,506647,0.040993,0.000612,166,712,2290.21868,7,0,0,7,7,1.908707865,0.6055293107,0.3172456727,1,3,1,0.0162468054,2.248461696e-05,0
CVPR/GeomSurf-7/gm4.uai,2164141,0.169768,0.002918,392,2020,6277.183038,7,0,0,7,7,2.078217822,0.6783941377,0.3264307189,1,3,1,0.007033248082,9.201004817e-06,0
CVPR/GeomSurf-7/gm40.uai,759389,0.060166,0.000859,168,799,2774.136056,7,0,0,7,7,2.018773467,0.6625305131,0.3281846745,1,3,1,0.01596806387,3.929318643e-05,0
CVPR/GeomSurf-7/gm41.uai,650781,0.052929,0.001034,219,929,3050.925314,7,0,0,7,7,1.90204521,0.6032617782,0.3171647945,1,3,1,0.01219052407,1.235519566e-05,0
CVPR/GeomSurf-7/gm42.uai,2168862,0.17313,0.003372,571,2693,9179.513249,7,0,0,7,7,1.962124025,0.6202836607,0.3161286711,1,3,1,0.005078809107,2.532500923e-06,0
CVPR/GeomSurf-7/gm43.uai,823451,0.066273,0.001045,365,1470,4787.266025,7,0,0,7,7,1.838095238,0.5554104119,0.3021662863,1,3,1,0.007361132019,2.633315211e-06,0
CVPR/GeomSurf-7/gm44.uai,1444525,0.117432,0.002055,534,2286,7785.055492,7,0,0,7,7,1.877952756,0.5746728001,0.3060102541,1,3,1,0.005259607479,1.684069778e-06,0
CVPR/GeomSurf-7/gm45.uai,2465705,0.214096,0.003257,676,3090,10743.40607,7,0,0,7,7,1.953398058,0.6235116441,0.3191933367,1,3,1,0.004124479509,1.729821406e-06,0
CVPR/GeomSurf-7/gm46.uai,2368765,0.186654,0.002558,601,2829,9615.684497,7,0,0,7,7,1.973842347,0.6309066831,0.3196337762,1,3,1,0.004717138103,2.439821592e-06,0
CVPR/GeomSurf-7/gm47.uai,625144,0.052184,0.000988,280,1134,3708.797706,7,0,0,7,7,1.835978836,0.550366291,0.2997672305,1,3,1,0.009728622632,4.328334567e-06,0
